Jaar_laden;POSTCODE_LADEN;AANTAL_LAADLOCATIES; Totaal_KG_VRACHT ;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;PC6;Naam manege;Straat en huisnummer;Plaats;KVK nummer
2024;8102ST;1; 15.400 ;;;;;8102ST;Overmars Breeding And Sporthorses;Wolthaarsdijk WZ 9;Raalte;73298360
2024;8105RE;1; 84.000 ;;;;;8105RE;Jgam Reimink;Schanekampsweg 6;Luttenberg;8216527
2024;8105SB;1; 52.800 ;;;;;8105SB;Hhm Bosch;Lemelerweg 52;Luttenberg;8190506
2024;8105SK;1; 42.180 ;;;;;8105SK;Oosterlaar Horses Import En Export Bv;Vondervoortsweg 9;Luttenberg;60213450
2024;8106AC;1; 368.200 ;;;;;8106AC;;;;
2024;8106AG;1; 1.068.400 ;;;;;8106AG;;;;
2024;8106RJ;1; 36.500 ;;;;;8106RJ;;;;
2024;8106RK;1; 217.300 ;;;;;8106RK;;;;
2024;8112PK;1; 238.420 ;;;;;8112PK;;;;
2024;8112PS;1; 108.000 ;;;;;8112PS;Gp Horses;Reuskenweg 3;Nieuw Heeten;62668684
2024;8112PT;1; 202.300 ;;;;;8112PT;;;;
2024;8121RV;1; 625.500 ;;;;;8121RV;Fw Jansen En Jm Jansen Meijerink;Kloosterstraat 13;Olst;54056454
2024;8124RA;1; 66.480 ;;;;;8124RA;;;;
2024;8131TC;1; 931.000 ;;;;;8131TC;;;;
2024;8141PA;1; 347.000 ;;;;;8141PA;Mb Stables;Oude Rozeboomseweg 2;Heino;70657351
2024;8141PN;1; 66.700 ;;;;;8141PN;;;;
2024;8144RC;1; 524.300 ;;;;;8144RC;Stal Herenbrink;Herenbrinksweg 3 a;Lierderholthuis;50356143
2024;8144RE;1; 75.000 ;;;;;8144RE;Stal Middag;Lierderholthuisweg 42;Lierderholthuis;60245158
2024;8146PK;1; 73.100 ;;;;;8146PK;;;;
2024;8146PM;1; 191.300 ;;;;;8146PM;;;;
2024;8148RH;1; 286.700 ;;;;;8148RH;Ekkelkamp Never Know;Hellendoornseweg 23;Lemele;8211267
2024;8151AT;1; 161.000 ;;;;;8151AT;F Hoogenboom;Ommerweg 6 A;Lemelerveld;61960411
2024;8152DG;1; 501.700 ;;;;;8152DG;Stal De Hoge Linde;Dwarsweg 10;Lemelerveld;8199947
2024;8153RC;1; 30.000 ;;;;;8153RC;Mam Streppel;Oude Twentseweg 48 A;Lemelerveld;8221553
2024;8162NE;1; 405.200 ;;;;;8162NE;;;;
2024;8162NG;2; 106.000 ;;;;;8162NG;;;;
2024;8162PR;1; 41.000 ;;;;;8162PR;Maatschap Richfarm;Tongerenseweg 200;Epe;8192571
2024;8162RP;1; 317.080 ;;;;;8162RP;;;;
2024;8166JR;1; 183.300 ;;;;;8166JR;;;;
2024;8166KR;1; 3.208.280 ;;;;;8166KR;Vof De Lindehoeve;Nijbroekerweg 11;Emst;55291341
2024;8167LP;1; 66.000 ;;;;;8167LP;Hekking Horses;Rozenkampweg 26;Oene;73633755
2024;8167LV;1; 133.580 ;;;;;8167LV;;;;
2024;8171LC;1; 45.450 ;;;;;8171LC;Stoeterij De Gathe Bv;Gatherweg 22;Vaassen;55031560
2024;8171LE;1; 270.700 ;;;;;8171LE;;;;
2024;8171PT;1; 433.800 ;;;;;8171PT;;;;
2024;8171RK;1; 118.700 ;;;;;8171RK;;;;
2024;8181NN;1; 65.000 ;;;;;8181NN;;;;
2024;8181PM;1; 473.200 ;;;;;8181PM;;;;
2024;8181RA;1; 589.500 ;;;;;8181RA;;;;
2024;8191BW;1; 42.600 ;;;;;8191BW;;;;
2024;8191KM;1; 339.940 ;;;;;8191KM;;;;
2024;8191KT;1; 16.400 ;;;;;8191KT;;;;
2024;8211BB;1; 116.600 ;;;;;8211BB;;;;
2024;8211BD;1; 32.580 ;;;;;8211BD;;;;
2024;8219PE;1; 991.100 ;;;;;8219PE;Aike Wolfs;Bijlweg 4;Lelystad;39071088
2024;8219PV;1; 608.500 ;;;;;8219PV;;;;
2024;8222AJ;1; 495.920 ;;;;;8222AJ;Lelymare Horses;Beginweg 35;Lelystad;72910763
2024;8245AB;1; 728.800 ;;;;;8245AB;;;;
2024;8251PB;2; 1.121.800 ;;;;;8251PB;;;;
2024;8251PX;1; 686.500 ;;;;;8251PX;;;;
2024;8251RC;1; 89.200 ;;;;;8251RC;;;;
2024;8251RG;1; 83.640 ;;;;;8251RG;;;;
2024;8251SJ;1; 245.500 ;;;;;8251SJ;;;;
2024;8255PM;1; 268.600 ;;;;;8255PM;;;;
2024;8255RT;1; 107.800 ;;;;;8255RT;;;;
2024;8256PD;1; 605.400 ;;;;;8256PD;;;;
2024;8256PS;1; 117.000 ;;;;;8256PS;De Schreef;Hoekwantweg 4;Biddinghuizen;32155343
2024;8256RA;1; 122.000 ;;;;;8256RA;;;;
2024;8256RW;1; 448.000 ;;;;;8256RW;;;;
2024;8265PD;1; 669.400 ;;;;;8265PD;;;;
2024;8271PJ;1; 260.780 ;;;;;8271PJ;;;;
2024;8276BC;1; 1.388.590 ;;;;;8276BC;;;;
2024;8278AB;1; 82.260 ;;;;;8278AB;Stal Retto;Kamperstraatweg 23 B;Kamperveen;5049373
2024;8278AN;1; 207.360 ;;;;;8278AN;Stal Wittenstein;Wittensteinse allee 3;Kamperveen;8190719
2024;8293PA;1; 265.680 ;;;;;8293PA;Vof Henniphof;Bisschopswetering 78;Mastenbroek;50147366
2024;8302AZ;2; 655.600 ;;;;;8302AZ;;;;
2024;8303MK;1; 152.700 ;;;;;8303MK;;;;
2024;8308PN;1; 84.880 ;;;;;8308PN;;;;
2024;8313PL;1; 196.200 ;;;;;8313PL;;;;
2024;8313PX;1; 424.600 ;;;;;8313PX;;;;
2024;8313RM;1; 454.960 ;;;;;8313RM;;;;
2024;8314PW;1; 350.700 ;;;;;8314PW;;;;
2024;8314PX;1; 220.300 ;;;;;8314PX;;;;
2024;8321NC;1; 76.500 ;;;;;8321NC;;;;
2024;8336KJ;1; 207.840 ;;;;;8336KJ;;;;
2024;8338KG;1; 641.900 ;;;;;8338KG;;;;
2024;8346KP;1; 420.400 ;;;;;8346KP;;;;
2024;8381XL;1; 105.800 ;;;;;8381XL;Stal Jede Vledder Vof;Vledderlanden 1;Vledder;66036119
2024;8385GL;1; 323.620 ;;;;;8385GL;;;;
2024;8392NL;1; 417.410 ;;;;;8392NL;Manege Handels En Africhtingsstal Veenstra;Boijlerweg 124;Boijl;1098042
2024;8392NV;1; 149.000 ;;;;;8392NV;;;;
2024;8393RC;1; 1.116.600 ;;;;;8393RC;;;;
2024;8396GX;1; 303.700 ;;;;;8396GX;;;;
2024;8397GA;1; 327.240 ;;;;;8397GA;Paardensportcentrum Stegeman;Bovenweg 20;De Blesse;1109752
2024;8397LG;1; 137.800 ;;;;;8397LG;;;;
2024;8401BD;1; 56.900 ;;;;;8401BD;Dekema Ruitersport;Dwersfeart 13;Gorredijk;1101630
2024;8408JD;1; 100.000 ;;;;;8408JD;Maatschap Bakker Zoethout;Bûtewei 57;Lippenhuizen;1162413
2024;8409CL;1; 125.000 ;;;;;8409CL;Ride With Pride Pension En Opfokstalling;Poasen 25;Hemrik;51487802
2024;8409JG;1; 35.000 ;;;;;8409JG;;;;
2024;8422DN;1; 291.100 ;;;;;8422DN;;;;
2024;8423TA;1; 194.200 ;;;;;8423TA;;;;
2024;8426AJ;1; 154.170 ;;;;;8426AJ;;;;
2024;8426EN;1; 305.900 ;;;;;8426EN;;;;
2024;8431TX;1; 348.900 ;;;;;8431TX;;;;
2024;8434ND;1; 61.300 ;;;;;8434ND;;;;
2024;8435VW;1; 383.800 ;;;;;8435VW;Stoeterij Hanestreek;Hanestreek 7;Donkerbroek;1104737
2024;8451KD;1; 459.800 ;;;;;8451KD;Hanovers Hoeve;Schoterlandseweg 82;Oudeschoot;4036750
2024;8459BR;1; 339.500 ;;;;;8459BR;;;;
2024;8462TD;1; 252.480 ;;;;;8462TD;Oak Ranch;Schoterweg 12;Rotstergaast;54173418
2024;8464VK;1; 1.266.500 ;;;;;8464VK;Stal Fan De Kadyk;Kadijk 14;Sintjohannesga;1142393
2024;8468ME;1; 8.800 ;;;;;8468ME;;;;
2024;8471ZD;1; 219.900 ;;;;;8471ZD;;;;
2024;8472AS;1; 108.000 ;;;;;8472AS;;;;
2024;8474EA;1; 385.980 ;;;;;8474EA;;;;
2024;8474EB;1; 621.620 ;;;;;8474EB;;;;
2024;8477AG;1; 40.000 ;;;;;8477AG;;;;
2024;8479HJ;2; 802.440 ;;;;;8479HJ;Roos Stables;Pieter Stuyvesantweg 97;Oldetrijne;1158774
2024;8494MZ;2; 849.440 ;;;;;8494MZ;B De Boer;Birstum 7;Nes;1176259
2024;8495NG;1; 300.000 ;;;;;8495NG;Henswoude Dekstation En Exportstal;Prikwei 15;Aldeboarn;1173751
2024;8501ZC;1; 33.580 ;;;;;8501ZC;;;;
2024;8501ZE;1; 338.500 ;;;;;8501ZE;;;;
2024;8501ZJ;1; 110.500 ;;;;;8501ZJ;Stoeterij Bommelsteyn Bv;Polderboskdyk 13 a;Joure;1015117
2024;8506BA;1; 146.300 ;;;;;8506BA;;;;
2024;8510;1; 280.720 ;;;;;;;;;
2024;8512AA;1; 19.000 ;;;;;8512AA;;;;
2024;8513CH;1; 215.100 ;;;;;8513CH;;;;
2024;8522ML;1; 146.600 ;;;;;8522ML;W Wester;Strjitwei 12;Tjerkgaast;63287439
2024;8522MV;1; 66.000 ;;;;;8522MV;Stal Breimer;Gaestdyk 4;Tjerkgaast;1118898
2024;8526DV;1; 33.000 ;;;;;8526DV;;;;
2024;8529MJ;1; 64.400 ;;;;;8529MJ;;;;
2024;8532BS;1; 25.000 ;;;;;8532BS;;;;
2024;8538RH;1; 66.100 ;;;;;8538RH;;;;
2024;8565GP;1; 64.260 ;;;;;8565GP;T Schraa;Noorderreed 12;Sondel;61368199
2024;8566JE;1; 30.000 ;;;;;8566JE;;;;
2024;8567HA;1; 106.840 ;;;;;8567HA;;;;
2024;8567LL;1; 425.260 ;;;;;8567LL;Opfokstal Beuckens Oudemirdum;Huningspaed 21;Oudemirdum;51096463
2024;8571RL;1; 393.040 ;;;;;8571RL;Stal Geertsma Vof;Harichsterdyk 4;Harich;1167550
2024;8584VA;1; 89.000 ;;;;;8584VA;;;;
2024;8584VS;1; 50.610 ;;;;;8584VS;;;;
2024;8608JL;1; 30.320 ;;;;;8608JL;;;;
2024;8617LA;1; 581.000 ;;;;;8617LA;Stoeterij Koopmans Vof;Rige 2;Abbega;61838845
2024;8626GA;1; 9.750 ;;;;;8626GA;;;;
2024;8627SH;1; 25.000 ;;;;;8627SH;;;;
2024;8629RM;1; 102.900 ;;;;;8629RM;;;;
2024;8633WR;1; 87.400 ;;;;;8633WR;;;;
2024;8636VX;1; 239.300 ;;;;;8636VX;;;;
2024;8642WG;1; 19.100 ;;;;;8642WG;;;;
2024;8658LL;1; 28.940 ;;;;;8658LL;;;;
2024;8700;1; 19.700 ;;;;;;;;;
2024;8721GE;1; 20.000 ;;;;;8721GE;Maatschap J En B Westhof;Boppelâns 23;Warns;62660152
2024;8723BX;1; 24.000 ;;;;;8723BX;Maatschap A En J Heida;Poel 1;Koudum;1150086
2024;8723EK;1; 95.300 ;;;;;8723EK;Stal De Heamar;Haanmeer 2;Koudum;71761993
2024;8723LZ;2; 118.250 ;;;;;8723LZ;;;;
2024;8730;1; 32.960 ;;;;;;;;;
2024;8741KE;1; 558.600 ;;;;;8741KE;;;;
2024;8748CW;1; 25.680 ;;;;;8748CW;;;;
2024;8750;1; 21.600 ;;;;;;;;;
2024;8753JA;1; 154.300 ;;;;;8753JA;;;;
2024;8763MD;1; 1.232.940 ;;;;;8763MD;;;;
2024;8765LH;1; 49.700 ;;;;;8765LH;;;;
2024;8772KL;1; 384.800 ;;;;;8772KL;;;;
2024;8802PH;1; 45.000 ;;;;;8802PH;Paardenhouderij Jj Hettinga;War 6;Franeker;1118856
2024;8804RJ;1; 44.180 ;;;;;8804RJ;;;;
2024;8806KR;1; 79.200 ;;;;;8806KR;;;;
2024;8820;1; 202.520 ;;;;;;;;;
2024;8821LW;1; 706.480 ;;;;;8821LW;;;;
2024;8822WD;1; 28.120 ;;;;;8822WD;;;;
2024;8832KD;1; 44.100 ;;;;;8832KD;;;;
2024;8843KD;1; 35.360 ;;;;;8843KD;;;;
2024;8851RE;1; 100.000 ;;;;;8851RE;Maatschap Lootsma;Kammingadammen 2;Tzummarum;1172604
2024;8851RH;1; 8.000 ;;;;;8851RH;;;;
2024;8862BM;1; 907.100 ;;;;;8862BM;Van Der Meer Horsea Bv;Ludingaweg 36;Harlingen;53126114
2024;8862CE;1; 185.350 ;;;;;8862CE;J Van Der Pol;Herbaijumerweg 6;Harlingen;1170610
2024;8899BV;1; 44.000 ;;;;;8899BV;;;;
2024;9000;1; 8.100 ;;;;;;;;;
2024;9005XK;1; 813.520 ;;;;;9005XK;;;;
2024;9009XD;1; 33.280 ;;;;;9009XD;;;;
2024;9011WJ;1; 5.980 ;;;;;9011WJ;;;;
2024;9023AP;1; 470.100 ;;;;;9023AP;;;;
2024;9025BR;1; 3.729.430 ;;;;;9025BR;Sws Beers;Bearsterdyk 14;Bears;1068774
2024;9034VB;1; 283.160 ;;;;;9034VB;;;;
2024;9035VK;1; 148.480 ;;;;;9035VK;;;;
2024;9036LP;1; 336.100 ;;;;;9036LP;;;;
2024;9041VL;1; 52.380 ;;;;;9041VL;;;;
2024;9057LH;1; 1.337.200 ;;;;;9057LH;Seldsum Equine Fertility;Piter Rindertsreedsje 16;Jelsum;52258572
2024;9074AA;1; 14.200 ;;;;;9074AA;;;;
2024;9074TG;1; 930.000 ;;;;;9074TG;Maatschap Jw Pw En F Bouma;Noorderleeg 5;Hallum;1176711
2024;9074TJ;1; 217.000 ;;;;;9074TJ;;;;
2024;9077SW;1; 500.600 ;;;;;9077SW;;;;
2024;9077TX;2; 766.230 ;;;;;9077TX;;;;
2024;9079LH;1; 514.500 ;;;;;9079LH;Stal Hermes;Westeinde 43;St.-Jacobiparochie;1043403
2024;9079PB;1; 39.130 ;;;;;9079PB;;;;
2024;9079PE;1; 77.540 ;;;;;9079PE;;;;
2024;9100;1; 52.020 ;;;;;;;;;
2024;9105KJ;1; 60.000 ;;;;;9105KJ;Mts G En Hg Epema;Galgeheech 9;Rinsumageast;63300303
2024;9108NA;1; 118.700 ;;;;;9108NA;;;;
2024;9111GK;1; 91.900 ;;;;;9111GK;;;;
2024;9112;1; 203.800 ;;;;;;;;;
2024;9113AV;1; 7.505.468 ;;;;;9113AV;;;;
2024;9150;1; 97.500 ;;;;;;;;;
2024;9160;1; 116.060 ;;;;;;;;;
2024;9170;1; 740.000 ;;;;;;;;;
2024;9171AL;1; 278.000 ;;;;;9171AL;De Gouden Hoep;AEbingaloane 6;Blije;55104789
2024;9205BZ;1; 896.300 ;;;;;9205BZ;4 Horses Bv Io;Oprijlaan 1;Drachten;75831376
2024;9212VB;1; 20.000 ;;;;;9212VB;;;;
2024;9215VP;1; 962.000 ;;;;;9215VP;Maatschap Talen;De Flearbosk 8;De Veenhoop;78042429
2024;9216XH;1; 164.000 ;;;;;9216XH;;;;
2024;9216XM;1; 100.000 ;;;;;9216XM;;;;
2024;9222NT;1; 146.040 ;;;;;9222NT;;;;
2024;9223LR;1; 312.900 ;;;;;9223LR;;;;
2024;9241GA;1; 35.000 ;;;;;9241GA;T Schaap;Merkebuorren 13;Wijnjewoude;1174941
2024;9241HM;1; 32.240 ;;;;;9241HM;Stal Ten Hove;Tjalling Harkeswei 89;Wijnjewoude;57429235
2024;9241WB;1; 306.260 ;;;;;9241WB;Ritsma Show Horse;Nije Heawei 7;Wijnjewoude;61167975
2024;9241WJ;1; 407.600 ;;;;;9241WJ;;;;
2024;9243SK;1; 531.500 ;;;;;9243SK;H De Vries;Mjûmster Wei 39;Bakkeveen;1159764
2024;9244GC;1; 28.080 ;;;;;9244GC;;;;
2024;9247TT;1; 276.940 ;;;;;9247TT;;;;
2024;9247WL;1; 836.000 ;;;;;9247WL;Horses2Connect;Bûtewei 20;Ureterp;1165382
2024;9248WR;1; 1.052.870 ;;;;;9248WR;;;;
2024;9258CV;1; 734.200 ;;;;;9258CV;;;;
2024;9261XL;1; 53.300 ;;;;;9261XL;Hengstenstation It Heechsan;Boerestreek 4;Eastermar;1092044
2024;9261XV;1; 71.000 ;;;;;9261XV;Stal Yn It Span;Robyntsjewei 15;Eastermar;1164317
2024;9270;1; 47.200 ;;;;;;;;;
2024;9271VG;1; 137.300 ;;;;;9271VG;Maatschap A F P En W Kamminga;Miedloane 20;De Westereen;1172741
2024;9281LA;1; 66.330 ;;;;;9281LA;;;;
2024;9285XK;1; 50.000 ;;;;;9285XK;Entrainement Smeding;Oost 29;Buitenpost;55861970
2024;9289HC;1; 157.950 ;;;;;9289HC;Paardenhouderij R Tel En Mr Dr J Bos;Tillewei 32 A;Drogeham;68195699
2024;9289HH;1; 20.000 ;;;;;9289HH;Hj Stables Paardenfok En Pensionstal;de Droegehamster Feart 3;Drogeham;75283336
2024;9289XL;1; 71.300 ;;;;;9289XL;Stal Henstra;Jan Gerkeswei 12;Drogeham;1078763
2024;9296VB;1; 150.000 ;;;;;9296VB;;;;
2024;9301ZD;1; 303.860 ;;;;;9301ZD;;;;
2024;9307PB;1; 178.160 ;;;;;9307PB;;;;
2024;9321XN;1; 72.000 ;;;;;9321XN;Stal Hartlief;Lieverseweg 32;Peize;74424300
2024;9354AC;1; 216.300 ;;;;;9354AC;;;;
2024;9354TD;1; 15.300 ;;;;;9354TD;;;;
2024;9354VH;1; 77.500 ;;;;;9354VH;;;;
2024;9354XM;1; 695.440 ;;;;;9354XM;;;;
2024;9355TE;1; 112.860 ;;;;;9355TE;;;;
2024;9356AV;1; 957.300 ;;;;;9356AV;;;;
2024;9356VA;2; 221.880 ;;;;;9356VA;Roosterhuis;De Holm 7;Tolbert;61331783
2024;9363AG;1; 584.800 ;;;;;9363AG;;;;
2024;9363VC;2; 279.800 ;;;;;9363VC;Stal Haarsterweide;Haarsterweg 51;Marum;51143666
2024;9363VE;1; 227.000 ;;;;;9363VE;;;;
2024;9363VK;1; 181.900 ;;;;;9363VK;;;;
2024;9364PG;1; 539.160 ;;;;;9364PG;;;;
2024;9364PR;1; 336.200 ;;;;;9364PR;;;;
2024;9405VD;1; 206.200 ;;;;;9405VD;;;;
2024;9411VA;1; 21.500 ;;;;;9411VA;;;;
2024;9411XC;1; 58.820 ;;;;;9411XC;;;;
2024;9411XD;1; 118.240 ;;;;;9411XD;Portella Hoeve;Eursing 46;Beilen;1068554
2024;9414TN;1; 16.520 ;;;;;9414TN;;;;
2024;9422CH;1; 72.400 ;;;;;9422CH;;;;
2024;9431BZ;1; 343.000 ;;;;;9431BZ;;;;
2024;9443PA;1; 473.580 ;;;;;9443PA;;;;
2024;9443TJ;2; 722.060 ;;;;;9443TJ;Boerderijcamping Roeloomskamp;Hoofdstraat 10;Schoonloo;4050349
2024;9443TL;2; 120.200 ;;;;;9443TL;Maatschap Mj En G Lensing;Elperstraat 9;Schoonloo;1163941
2024;9445XH;1; 100.000 ;;;;;9445XH;A Somer;Vredenheim 3;Vredenheim;71556176
2024;9447TW;1; 139.500 ;;;;;9447TW;;;;
2024;9457TA;1; 794.120 ;;;;;9457TA;Marcel Hauber Trotting Stable Bv;Deurze 23;Deurze;4078457
2024;9457TB;1; 195.000 ;;;;;9457TB;;;;
2024;9458TA;1; 24.000 ;;;;;9458TA;Stal Dolfing;Balloo 13;Balloo;1174280
2024;9462PN;1; 503.800 ;;;;;9462PN;Manege Gasselte Cv;Lutkenend 19 a;Gasselte;4029215
2024;9481AV;1; 949.700 ;;;;;9481AV;R Meijer;Verlengde Noordenveldweg 3;Vries;51795515
2024;9497PS;1; 73.260 ;;;;;9497PS;Dba Stables;Zuideinde 10;Donderen;62026453
2024;9497TE;1; 333.460 ;;;;;9497TE;Stal En Erf;Scheperijen 1;Donderen;77388119
2024;9502CB;1; 442.020 ;;;;;9502CB;;;;
2024;9503RL;1; 41.180 ;;;;;9503RL;;;;
2024;9525TC;1; 65.080 ;;;;;9525TC;Petronellahoeve;Noorderstraat 46;Drouwenerveen;1142125
2024;9525TJ;1; 9.010 ;;;;;9525TJ;;;;
2024;9525TK;1; 147.160 ;;;;;9525TK;Oosterhoeve;Zuideind 8 A;Drouwenerveen;71290362
2024;9528TA;1; 418.340 ;;;;;9528TA;;;;
2024;9531TE;2; 786.900 ;;;;;9531TE;Ist En Pensionstal Beekdal;Strengenweg 11;Borger;57171491
2024;9536PG;1; 109.280 ;;;;;9536PG;;;;
2024;9561CS;1; 261.600 ;;;;;9561CS;;;;
2024;9564PC;1; 241.300 ;;;;;9564PC;;;;
2024;9584TH;1; 213.280 ;;;;;9584TH;;;;
2024;9591TS;1; 95.300 ;;;;;9591TS;;;;
2024;9602VT;1; 65.740 ;;;;;9602VT;Stalhouderij En Manege Nieboer Bv;van der Duyn v Maasdamwg 274 a;Hoogezand;59496428
2024;9605PP;1; 551.500 ;;;;;9605PP;;;;
2024;9608PB;1; 264.600 ;;;;;9608PB;;;;
2024;9614AE;2; 918.040 ;;;;;9614AE;Mts Heringa;Hoofdweg 183;Harkstede GN;52208044
2024;9622PE;1; 170.000 ;;;;;9622PE;;;;
2024;9627PA;1; 207.700 ;;;;;9627PA;;;;
2024;9651AB;1; 35.560 ;;;;;9651AB;;;;
2024;9658PG;1; 168.280 ;;;;;9658PG;;;;
2024;9660;1; 24.700 ;;;;;;;;;
2024;9661TJ;1; 1.066.380 ;;;;;9661TJ;F Ten Seldam;Höchterweg 3;Alteveer;56476558
2024;9663SN;1; 349.380 ;;;;;9663SN;;;;
2024;9672TC;1; 424.600 ;;;;;9672TC;;;;
2024;9675TA;1; 675.120 ;;;;;9675TA;;;;
2024;9675TT;2; 1.027.500 ;;;;;9675TT;;;;
2024;9684EM;1; 225.400 ;;;;;9684EM;;;;
2024;9723AT;1; 168.820 ;;;;;9723AT;;;;
2024;9745CP;1; 220.600 ;;;;;9745CP;;;;
2024;9745EM;2; 1.270.040 ;;;;;9745EM;Mts De Groene Weide Paardenopfokbedrijf;Aduarderdiepsterweg 17;Groningen;68215878
2024;9755PA;1; 213.000 ;;;;;9755PA;;;;
2024;9765EM;1; 374.460 ;;;;;9765EM;Manegefokstal De Marsch;Hooiweg 200;Paterswolde;57899150
2024;9781TS;1; 130.250 ;;;;;9781TS;;;;
2024;9792TD;1; 78.300 ;;;;;9792TD;;;;
2024;9792TK;1; 250.100 ;;;;;9792TK;;;;
2024;9795TA;1; 71.200 ;;;;;9795TA;;;;
2024;9797TA;1; 255.480 ;;;;;9797TA;;;;
2024;9800;1; 89.320 ;;;;;;;;;
2024;9821TB;1; 287.000 ;;;;;9821TB;Manege Stal De Wijk;Kuzemerweg 18 A;Oldekerk;2078116
2024;9821TE;1; 919.680 ;;;;;9821TE;Stoeterij T Oosterzand;Zandumerweg 23;Oldekerk;71828362
2024;9821TG;1; 363.420 ;;;;;9821TG;;;;
2024;9824PE;1; 225.500 ;;;;;9824PE;;;;
2024;9824TC;1; 8.000 ;;;;;9824TC;;;;
2024;9831;1; 19.400 ;;;;;;;;;
2024;9832TE;1; 445.000 ;;;;;9832TE;;;;
2024;9863TP;1; 208.860 ;;;;;9863TP;;;;
2024;9864TE;1; 77.848 ;;;;;9864TE;Opfokbedrijf On Y Va;Snipperij 3;Kornhorn;1150063
2024;9865VN;1; 412.850 ;;;;;9865VN;Eloma Hoeve;Parkweg 9;Opende;78097452
2024;9865VX;1; 204.460 ;;;;;9865VX;;;;
2024;9866TN;1; 30.000 ;;;;;9866TN;;;;
2024;9880;1; 37.320 ;;;;;;;;;
2024;9910;1; 25.840 ;;;;;;;;;
2024;9931BT;1; 1.307.300 ;;;;;9931BT;;;;
2024;9940;1; 430.760 ;;;;;;;;;
2024;9944AA;1; 294.820 ;;;;;9944AA;;;;
2024;9944BW;1; 106.240 ;;;;;9944BW;;;;
2024;9945RC;1; 389.200 ;;;;;9945RC;Maatschap Bosma Boonstra;Meerweg 3;Wagenborgen;1154528
2024;9951TR;2; 439.320 ;;;;;9951TR;Stal Homan;Klein Garnwerd 4;Winsum;1171752
2024;9967TK;1; 1.699.700 ;;;;;9967TK;Sijbrand Iwema Flevo Farm;Oosterweg 1;Eenrum;75757095
2024;9973TB;1; 170.000 ;;;;;9973TB;Maatschap K Van Der Lei;Vlakkeriet 5;Houwerzijl;1151780
2024;9975VZ;1; 391.080 ;;;;;9975VZ;;;;
2024;9981ND;1; 383.660 ;;;;;9981ND;;;;
2024;9989EK;1; 121.600 ;;;;;9989EK;;;;
2024;9990;1; 393.620 ;;;;;;;;;
2024;9991;1; 815.300 ;;;;;;;;;
2024;9995NC;1; 49.000 ;;;;;9995NC;Pensionstal Van Vliet;Bredeweg 27;Kantens;65486404
